Date,Title,URL,Body,location,Likes,Comment
2020-06-24T06:06:37Z,AYO MONDOK | INILAH 10 PESANTREN SALAFI TERBAIK DI INDONESIA - Part 1,https://www.youtube.com/watch?v=bBGcbtfZP50,"Pesantren adalah lembaga pendidikan tradisional islam yang ada untuk memahami, menghayati dan mengamalkan ajaran ...",Yogyakarta,3200,349
2020-06-01T13:41:04Z,Awal Pertemuan Sahur dan Nayla | Pesantren Rock N Dut Episode 1,https://www.youtube.com/watch?v=G-I9aTI0XMQ,"Tonton full episode program SCTV klik https://bit.ly/3duZkxm Mood Sahur semakin drop, saat dia bertemu dengan Nayla yang ...",,16000,898
2020-05-24T10:01:24Z,"Stand Up Comedy Dzawin: Anak Pesantren Susah PDKT-in Cewek, Soalnya... - SUCI 4",https://www.youtube.com/watch?v=VdAwv9r8aPk,Dzawin Nur Ikram atau dikenal dengan Dzawin berhasil menembus 3 besar di SUCI 4. Ia merupakan seseorang asli kelahiran ...,Bogor,12000,193
2020-06-06T10:56:52Z,Rindu Kampus dan Jalan-Jalan di kampus UIN Ar-Raniry dengan segudang fasilitas kerennya,https://www.youtube.com/watch?v=3HRxfcqF8cE,sudah 3 bulan lebih kegiatan perkuliahan di berbagai perguruan tinggi dan sekolah formal lain di libur kan tidak terkecuali ...,Aceh,210,8
2020-05-12T04:12:16Z,Kampus Pesantren Al Amanah Liabuku,https://www.youtube.com/watch?v=Mm6tcbzL06Y,Pondok Modern Al-Amanah Liabuku membuka pendaftaran calon peserta didik (Santri & Santriwati) baru tahun ajaran ...,Sulawesi Tenggara,234,18
2020-05-24T04:17:37Z,PEDOMAN UNTUK MABA (MAHASISWA BARU) UIN SYARIFHIDAYATULLAH,https://www.youtube.com/watch?v=-BjwTPYLk-Y,"video ini gua dedikasikan untuk seluruh maba UIN syarifhidayatullah jakarta. karena video ini mencakup tentang UKT, organi sasi ...",Tangerang,2500,327
2020-05-01T12:00:38Z,Sejarah Perkembangan Pesantren,https://www.youtube.com/watch?v=yz4mk88baow,"Program Syiar Madrasah Ramadan episode kali ini membahas tema ""Sejarah Perkembangan Pesantren"" bersama Rektor UIN ...",Semarang,104,3
2020-04-09T14:01:28Z,SUCI 3 - Stand Up Alphian: Gue Alphi dan Gue Anak Madrasah,https://www.youtube.com/watch?v=ZABafWKcVLo,"Alphian 'Alphi' Sugoi adalah seorang anak tunggal, sehingga setiap mau melakukan apapun ia selalu dibantu sang Mama.",Jakarta,1300,162
2020-04-22T12:00:23Z,Haikal Ngamuk Tolak Dimasukin Pesantren Sama Bapak &amp; Ibunya - Kun Anta PART 1,https://www.youtube.com/watch?v=fKl1J-q30tI,Haikal Ngamuk Tolak Dimasukin Pesantren Sama Bapak & Ibunya - Kun Anta PART 1 Seorang anak yang beranjak dewasa ...,,4700,225
2020-04-10T08:38:03Z,Pondok Pesantren Terbaik Di Solo Anjuran UAS,https://www.youtube.com/watch?v=B-6YTiQF_xo,"Mari Berdakwah Bersama Agar Meraih Ridho Allah. Share video yang bermanfaat ini ke teman-teman, saudara, dan keluarga ...",Solo,157,26
2020-04-28T19:58:31Z,7 Kitab Dasar yang di Ajarkan dipesantren | Pesantren Salaf,https://www.youtube.com/watch?v=OuRvX1Le_V0,pesantren #kitabkuning #salaf Sungguh kaya khazanah ilmu pengetahuan Islam yang ada di dunia pesantren. Ada sekitar 200 ...,,643,14
2020-04-04T15:27:25Z,Ceramah Gus Muwafiq di Acara  PTKIN Bersholawat || IAIN Maulana Malik Ibrahim,https://www.youtube.com/watch?v=yJYy3htt6a8,1. Ngaji Gus Muwafiq Terbaru: Haul Mbah Dimyati Selopuro Blitar https://youtu.be/qnvJEb4W2dI 2. Gus Muwafiq Terbaru: Haul ...,Malang,642,28
2020-03-09T10:28:49Z,MENGENAL UIN RADEN INTAN LAMPUNG | Video Profile 2019,https://www.youtube.com/watch?v=Xgh2tJ-LMk8,Ingin mengenal UIN Raden Intan Lampung lebih dekat? Simak Video ini Universitas Islam Negeri Raden Intan lampung atau ...,Lampung,1100,70
2020-03-23T06:09:22Z,Lagu Anak Pesantren Happy Santri Yuk Mondok,https://www.youtube.com/watch?v=CS8R3rCkTAM,Lagu Anak Pesantren Happy Santri Yuk Mondok.,Bantul,712,14
2020-03-11T10:12:15Z,NAMA-NAMA PONDOK PESANTREN DI TANGERANG,https://www.youtube.com/watch?v=zTJV14hO2ao,Pesantren adalah sebuah pendidikan tradisional yang para siswanya tinggal bersama dan belajar di bawah bimbingan guru ...,Tangerang,15,0
2020-03-14T12:06:27Z,Pengajian Gus MIFTAH &quot;Dosen IAIN PONOROGO Sampe Terpingka - Pingkal&quot;,https://www.youtube.com/watch?v=LlneMmoDzq4,Lokasi KAMPUS IAIN PONOROGO ( GRAHA WATOE DHAKON ) JAWA TIMUR INDONESIA.,Ponorogo,1400,
2020-03-06T19:18:12Z,Profil Institut Agama Islam Negeri (IAIN) Parepare,https://www.youtube.com/watch?v=eMAYQz2Ydfo,السَّلاَمُ عَلَيْكُمْ وَرَحْمَةُ اللهِ وَبَرَكَاتُهُ Video Profil ini adalah hasil penelitian perencanaan Komunikasi audio visual Institut Agama Islam ...,Sulawesi Selatan,192,37
2020-02-26T02:35:47Z,Rasanya Kuliah Di UIN Yogyakarta  ( UIN Terbaik Di Indonesia ),https://www.youtube.com/watch?v=HxtodR8Feh8,Tonton Juga Video Yang Lainnya Yaaa Subcribe : https://www.youtube.com/channel/UCVv8Mb4JQfuftL-4-TpWTyA #UINJOGJA ...,Yogyakarta,1200,234
2020-02-18T06:03:02Z,IAIN Samarinda 2019 Profile (Extended),https://www.youtube.com/watch?v=LI-QrMFbXOQ,,Kalimantan Timur,325,18
2020-02-12T12:48:05Z,Pondok Pesantren YBM PLNTahfizh dan Enterpreneur PLNHG#YBMPLNTHURSINA#ENDIROPADI#Pesantren,https://www.youtube.com/watch?v=8iX2MMpBMBI,Pondok Pesantren Tahfizh dan Enterpreneur Thursina Cisarua Bogor pondok pesantren yang di bangun dari dana zakat para ...,Bogor,127,79
2020-02-22T03:15:12Z,UIN Kampus Liberal,https://www.youtube.com/watch?v=88ZJ2ZfWWy4,"Belajar Islam enaknya yang tepat di mana sih gaes? Sudah banyak forum kajian keislaman, ngapain belajar Islam di kampus ...",,77,34
2020-01-28T10:13:52Z,PROFIL INSTITUT AGAMA ISLAM NEGERI (IAIN) KENDARI 2019,https://www.youtube.com/watch?v=cNVprNqSL_g,Created by Tim Kreatif IAIN Kendari.,Sulawesi Tenggara,359,
2020-01-14T03:04:17Z,INSPIRASI INDONESIA - PESANTREN MANDIRI PANGAN,https://www.youtube.com/watch?v=8Uup0ST4woo,"Adalah Pondok Modern Sumber Daya At Taqwa, POMOSDA Nganjuk, Jawa Timur. Salah satu pondok pesantren modern tertua ...",Nganjuk,435,103
2020-01-12T22:16:02Z,Film santri &quot; CAHAYA CINTA PESANTREN &quot; Full Movie HD  // Film bioskop islami ada disini,https://www.youtube.com/watch?v=UzldnTM0rsY,"Film yang mengisahkan tentang seorang santriwati yang awalnya tertekan untuk belajar di pesantran , terus hari demi hari di ...",,6300,201
